finding_id,page_id,website_id,rule_id,wcag_sc,wcag_level,impact_label,affected_node_count,selector,finding_signature,validation_status
F000118,P002,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(9) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",eae2c96a4c1ce312,auto-detected
F000119,P002,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(10) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",a31e3cf041bb906d,auto-detected
F000120,P002,W01,landmark-unique,,,moderate,1,.navbar-main,9741b530a6c52457,auto-detected
F000121,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,".share-link > a[target=""_blank""]:nth-child(2)",47ea7b20f3d9f179,auto-detected
F000122,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,"a[target=""_blank""]:nth-child(3)",6cad26c73cdef5dd,auto-detected
F000123,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,"a[target=""_blank""]:nth-child(4)",bf05f048283c58f5,auto-detected
F000124,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(1) > div:nth-child(1) > .progressive.replace,dce6778ce85c3232,auto-detected
F000125,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(2) > div:nth-child(1) > .progressive.replace,51bbb90f062380d4,auto-detected
F000126,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(3) > div:nth-child(1) > .progressive.replace,6f0d6d559db42ae6,auto-detected
F000127,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(4) > div:nth-child(1) > .progressive.replace,4b4393fc9b9e324f,auto-detected
F000128,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(5) > div:nth-child(1) > .progressive.replace,ad83fd5dfd293301,auto-detected
F000129,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(6) > div:nth-child(1) > .progressive.replace,16992a5a289d2059,auto-detected
F000130,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(7) > div:nth-child(1) > .progressive.replace,13cd5cb0b88b7b74,auto-detected
F000131,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(8) > div:nth-child(1) > .progressive.replace,388c9073a552545c,auto-detected
F000132,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(9) > div:nth-child(1) > .progressive.replace,8d329f81143d6d31,auto-detected
F000133,P002,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(10) > div:nth-child(1) > .progressive.replace,b42952e0f4b302b5,auto-detected
F000134,P003,W01,button-name,4.1.2,A,critical,1,#btn-search,bcbffff11484eb32,auto-detected
F000135,P003,W01,color-contrast,1.4.3,AA,serious,34,.logo-text-single > cms\:render,59637fe2943cc54d,auto-detected
F000136,P003,W01,color-contrast,1.4.3,AA,serious,34,".nav-link[href=""/""][target=""null""]",69ecb5dba676f594,auto-detected
F000137,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(2) > .nav-link[href=""#""][target=""null""]",c4e9a8324b41f736,auto-detected
F000138,P003,W01,color-contrast,1.4.3,AA,serious,34,"a[href$=""berita""]",0105ab8902500805,auto-detected
F000139,P003,W01,color-contrast,1.4.3,AA,serious,34,".navbar-nav > li:nth-child(4) > .nav-link[href=""#""][target=""null""]",2c203b7f7f36e630,auto-detected
F000140,P003,W01,color-contrast,1.4.3,AA,serious,34,"a[href$=""widget-ppid""]",7f92144e072bd287,auto-detected
F000141,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(6) > .nav-link[href=""#""][target=""null""]",27e5b25632a8dd2e,auto-detected
F000142,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(7) > .nav-link[href=""#""][target=""null""]",fda84353f1471c46,auto-detected
F000143,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(8) > .nav-link[href=""#""][target=""null""]",f2db3a5b8cadb835,auto-detected
F000144,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(9) > .nav-link[href=""#""][target=""null""]",71c28ef288fd9064,auto-detected
F000145,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(10) > .nav-link[href=""#""][target=""null""]",346c612c6e57ce6b,auto-detected
F000146,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(11) > .nav-link[href=""#""][target=""null""]",f39d4756a04a8e0b,auto-detected
F000147,P003,W01,color-contrast,1.4.3,AA,serious,34,"a[href$=""agenda""]",a9d2c9fdd8b2c2f4,auto-detected
F000148,P003,W01,color-contrast,1.4.3,AA,serious,34,"a[href$=""pengemuman""]",871412b261ed1c3e,auto-detected
F000149,P003,W01,color-contrast,1.4.3,AA,serious,34,"a[href$=""kontak""]",2151b30f35b321aa,auto-detected
F000150,P003,W01,color-contrast,1.4.3,AA,serious,34,".navbar-nav > li:nth-child(15) > .nav-link[target=""null""][data-toggle=""tooltip""]",1fa5ae0ee07f345a,auto-detected
F000151,P003,W01,color-contrast,1.4.3,AA,serious,34,".navbar-nav > li:nth-child(16) > .nav-link[target=""null""][data-toggle=""tooltip""]",bd4705eedf5f8115,auto-detected
F000152,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(17) > .nav-link[href=""#""][target=""null""]",ec462c5a402184e5,auto-detected
F000153,P003,W01,color-contrast,1.4.3,AA,serious,34,"li:nth-child(18) > .nav-link[target=""_self""][data-toggle=""tooltip""]",3d086dd18469029e,auto-detected
F000154,P003,W01,color-contrast,1.4.3,AA,serious,34,#cms-comment-comments-count,da104d274f5ab020,auto-detected
F000155,P003,W01,color-contrast,1.4.3,AA,serious,34,.cms-comment-policy-tweet,4dbc9bc3d1b2878f,auto-detected
F000156,P003,W01,color-contrast,1.4.3,AA,serious,34,.cms-comment-sort-policy-info,48222926c44ed718,auto-detected
F000157,P003,W01,color-contrast,1.4.3,AA,serious,34,#cms-comment-sort-policy-creationdate-asc,80758024a59989e7,auto-detected
F000158,P003,W01,color-contrast,1.4.3,AA,serious,34,#cms-comment-markdown-button-root,00077e049ae288a9,auto-detected
F000159,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(1) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,f892f1c1bd98b002,auto-detected
F000160,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(2) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,1bc9ece7e87e87aa,auto-detected
F000161,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(3) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,eb4d24de68bc8135,auto-detected
F000162,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(4) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,fb0ead31b19288e6,auto-detected
F000163,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(5) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,3f5abe18529cd7aa,auto-detected
F000164,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(6) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,c60351176447e6a4,auto-detected
F000165,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(7) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,a074456bbb55a57c,auto-detected
F000166,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(8) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,9012541ae624f8e1,auto-detected
F000167,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(9) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,0054024d2f68d919,auto-detected
F000168,P003,W01,color-contrast,1.4.3,AA,serious,34,.widget-berita-terkini-li:nth-child(10) > .widget-berita-terkini-has-thumb > .widget-berita-terkini-tanggal,3abc51ca29321e51,auto-detected
F000169,P003,W01,heading-order,,,moderate,1,.cms-berita-judul,3622ff4b918e8198,auto-detected
F000170,P003,W01,image-alt,1.1.1,A,critical,12,.logo-header-img-single,69f5f2a81c028ace,auto-detected
F000171,P003,W01,image-alt,1.1.1,A,critical,12,.cms-comment-commenter-avatar,3492427be8e1aba8,auto-detected
F000172,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(1) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",6237b320593103bf,auto-detected
F000173,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(2) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",f48c36f3cda2f67f,auto-detected
F000174,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(3) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",b35fbdf9a106de14,auto-detected
F000175,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(4) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",3f0b828ad7e5f103,auto-detected
F000176,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(5) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",5c670e17657651ec,auto-detected
F000177,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(6) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",e7b41ed4a901f03f,auto-detected
F000178,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(7) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",19dd72b7c8894e34,auto-detected
F000179,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(8) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",bd7b5c113291f060,auto-detected
F000180,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(9) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",29c312e398730540,auto-detected
F000181,P003,W01,image-alt,1.1.1,A,critical,12,".widget-berita-terkini-li:nth-child(10) > div:nth-child(1) > .progressive.replace > .widget-berita-terkini-thumb.preview[loading=""lazy""]",482c68f6523bbd7a,auto-detected
F000182,P003,W01,landmark-unique,,,moderate,1,.navbar-main,88d8996bf6ac295d,auto-detected
F000183,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,".share-link > a[target=""_blank""]:nth-child(2)",e13e1bc45f392187,auto-detected
F000184,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,"a[target=""_blank""]:nth-child(3)",b8afbcda18a2349b,auto-detected
F000185,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,"a[target=""_blank""]:nth-child(4)",f27160fd97462add,auto-detected
F000186,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(1) > div:nth-child(1) > .progressive.replace,d383349f33d30243,auto-detected
F000187,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(2) > div:nth-child(1) > .progressive.replace,e7b7f71cce680939,auto-detected
F000188,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(3) > div:nth-child(1) > .progressive.replace,57563992e4616369,auto-detected
F000189,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(4) > div:nth-child(1) > .progressive.replace,7e215913c3a05c6c,auto-detected
F000190,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(5) > div:nth-child(1) > .progressive.replace,cf879cfd7e52c7be,auto-detected
F000191,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(6) > div:nth-child(1) > .progressive.replace,5878b3969fc11d69,auto-detected
F000192,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(7) > div:nth-child(1) > .progressive.replace,b0302eedc05d1a50,auto-detected
F000193,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(8) > div:nth-child(1) > .progressive.replace,425046a9b7dd4522,auto-detected
F000194,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(9) > div:nth-child(1) > .progressive.replace,a53edcd3f1c9a414,auto-detected
F000195,P003,W01,link-name,2.4.4;4.1.2,A,serious,13,.widget-berita-terkini-li:nth-child(10) > div:nth-child(1) > .progressive.replace,9efdf28779aa44b0,auto-detected
F000196,P004,W01,button-name,4.1.2,A,critical,1,#btn-search,c1e5f5548400d8e8,auto-detected
F000197,P004,W01,color-contrast,1.4.3,AA,serious,29,.logo-text-single > cms\:render,0b043085d0ed684b,auto-detected
F000198,P004,W01,color-contrast,1.4.3,AA,serious,29,".nav-link[href=""/""][target=""null""]",2cb13c12a90e87a7,auto-detected
F000199,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(2) > .nav-link[href=""#""][target=""null""]",bdfbe02334a4cf51,auto-detected
F000200,P004,W01,color-contrast,1.4.3,AA,serious,29,"a[href$=""berita""]",0aa76e2748fce175,auto-detected
F000201,P004,W01,color-contrast,1.4.3,AA,serious,29,".navbar-nav > li:nth-child(4) > .nav-link[href=""#""][target=""null""]",90a9dafe37d12960,auto-detected
F000202,P004,W01,color-contrast,1.4.3,AA,serious,29,"a[href$=""widget-ppid""]",e24057abda073c51,auto-detected
F000203,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(6) > .nav-link[href=""#""][target=""null""]",77369fbb42e4206b,auto-detected
F000204,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(7) > .nav-link[href=""#""][target=""null""]",77cb8b86b1fd8569,auto-detected
F000205,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(8) > .nav-link[href=""#""][target=""null""]",3cbfaf99c10180de,auto-detected
F000206,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(9) > .nav-link[href=""#""][target=""null""]",4cfc4c6b8900146a,auto-detected
F000207,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(10) > .nav-link[href=""#""][target=""null""]",f7842a6d09011d3e,auto-detected
F000208,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(11) > .nav-link[href=""#""][target=""null""]",eae2c3009bbb4f5a,auto-detected
F000209,P004,W01,color-contrast,1.4.3,AA,serious,29,"a[href$=""agenda""]",a16cbca54a4c6701,auto-detected
F000210,P004,W01,color-contrast,1.4.3,AA,serious,29,"a[href$=""pengemuman""]",e3f606fc2087ac9d,auto-detected
F000211,P004,W01,color-contrast,1.4.3,AA,serious,29,"a[href$=""kontak""]",9bf595735b0e6b47,auto-detected
F000212,P004,W01,color-contrast,1.4.3,AA,serious,29,".navbar-nav > li:nth-child(15) > .nav-link[target=""null""][data-toggle=""tooltip""]",96b3427b612ddfa0,auto-detected
F000213,P004,W01,color-contrast,1.4.3,AA,serious,29,".navbar-nav > li:nth-child(16) > .nav-link[target=""null""][data-toggle=""tooltip""]",6cee69a6301f72f1,auto-detected
F000214,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(17) > .nav-link[href=""#""][target=""null""]",fe88f2ba004c9078,auto-detected
F000215,P004,W01,color-contrast,1.4.3,AA,serious,29,"li:nth-child(18) > .nav-link[target=""_self""][data-toggle=""tooltip""]",10b4197d72fcfb01,auto-detected
F000216,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(1) > .widget-berita-terkini-has-thumb > p,9378a5272320c159,auto-detected
F000217,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(2) > .widget-berita-terkini-has-thumb > p,89f30186e37a3905,auto-detected
F000218,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(3) > .widget-berita-terkini-has-thumb > p,eaf41503e1dbaf80,auto-detected
F000219,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(4) > .widget-berita-terkini-has-thumb > p,e00e55f1c4ead131,auto-detected
F000220,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(5) > .widget-berita-terkini-has-thumb > p,fc2a82f577044007,auto-detected
F000221,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(6) > .widget-berita-terkini-has-thumb > p,7129c804ff97c098,auto-detected
F000222,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(7) > .widget-berita-terkini-has-thumb > p,2465d7dde27f6bdb,auto-detected
F000223,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(8) > .widget-berita-terkini-has-thumb > p,3cf7d7384446c54c,auto-detected
F000224,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(9) > .widget-berita-terkini-has-thumb > p,0a7b8d69ab776580,auto-detected
F000225,P004,W01,color-contrast,1.4.3,AA,serious,29,.widget-berita-terkini-li:nth-child(10) > .widget-berita-terkini-has-thumb > p,2c568962bc64e414,auto-detected
F000226,P004,W01,heading-order,,,moderate,1,.cms-berita-judul,2a868f898b2d610e,auto-detected
F000227,P004,W01,image-alt,1.1.1,A,critical,9,.logo-header-img-single,116b39a22811464a,auto-detected
F000228,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(3) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",abff8faee55eabfe,auto-detected
F000229,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(4) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",83871e87cbe5e006,auto-detected
F000230,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(5) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",e5a3c74278a558b4,auto-detected
F000231,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(6) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",d328715a090cf50e,auto-detected
F000232,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(7) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",a91d95b400e28feb,auto-detected
F000233,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(8) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",e3928d01660c82ff,auto-detected
F000234,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(9) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",cbb69ca11e670d9b,auto-detected
F000235,P004,W01,image-alt,1.1.1,A,critical,9,".widget-berita-terkini-li:nth-child(10) > div:nth-child(1) > .replace.progressive > .preview.widget-berita-terkini-thumb[loading=""lazy""]",f83791fa0edbfb75,auto-detected
F000236,P004,W01,landmark-unique,,,moderate,1,.navbar-main,9ca4b82fc7f01dbb,auto-detected
F000237,P004,W01,link-name,2.4.4;4.1.2,A,serious,10,.widget-berita-terkini-li:nth-child(1) > div:nth-child(1) > .progressive,95cd98f02287d846,auto-detected
F000238,P004,W01,link-name,2.4.4;4.1.2,A,serious,10,.widget-berita-terkini-li:nth-child(2) > div:nth-child(1) > .progressive,fcb2e4e46b158297,auto-detected
